segment_text,main_category,subcategory,combined_category,word_count,token_count,start_position,end_position,original_sentence,token_ids,segment_id,pos_tags,lemmas,pos_counts,pos_distribution,dominant_pos,lexical_diversity,function_content_ratio,total_tokens
Avrei scommesso il denaro che avevo in tasca (anche il denaro rubato) che per fedeltà al suo timido cinismo avrebbe rammentato qualcuno dei suoi autori,Conqueror,UNLABELLED,Conqueror,25,27,476065,476216,Avrei scommesso il denaro che avevo in tasca (anche il denaro rubato) che per fedeltà al suo timido cinismo avrebbe rammentato qualcuno dei suoi autori.,"['5286-1', '5286-2', '5286-3', '5286-4', '5286-5', '5286-6', '5286-7', '5286-8', '5286-9', '5286-10', '5286-11', '5286-12', '5286-13', '5286-14', '5286-15', '5286-16', '5286-17', '5286-18', '5286-19', '5286-20', '5286-21', '5286-22', '5286-23', '5286-24', '5286-25', '5286-26', '5286-27']",5472,"['AUX', 'VERB', 'DET', 'NOUN', 'PRON', 'VERB', 'ADP', 'NOUN', 'PUNCT', 'ADV', 'DET', 'NOUN', 'ADJ', 'PUNCT', 'PRON', 'ADP', 'NOUN', 'ADP', 'DET', 'DET', 'ADJ', 'NOUN', 'AUX', 'VERB', 'PRON', 'ADP', 'DET', 'DET', 'NOUN']","['avere', 'scommettere', 'il', 'denaro', 'che', 'avere', 'in', 'tasca', '(', 'anche', 'il', 'denaro', 'rubare', ')', 'che', 'per', 'fedeltà', 'a', 'il', 'suo', 'timido', 'cinismo', 'avere', 'rammentare', 'qualcuno', 'di', 'il', 'suo', 'autore']","{'AUX': 2, 'VERB': 3, 'DET': 6, 'NOUN': 6, 'PRON': 3, 'ADP': 4, 'PUNCT': 2, 'ADV': 1, 'ADJ': 2}","{'AUX': 0.06896551724137931, 'VERB': 0.10344827586206896, 'DET': 0.20689655172413793, 'NOUN': 0.20689655172413793, 'PRON': 0.10344827586206896, 'ADP': 0.13793103448275862, 'PUNCT': 0.06896551724137931, 'ADV': 0.034482758620689655, 'ADJ': 0.06896551724137931}",DET,0.7241379310344828,1.25,29
"Oppure, temevo una parafrasi suggeritagli dal suo umore giovanile e imprudente.",Conqueror,UNLABELLED,Conqueror,11,13,476218,476297,"Oppure, temevo una parafrasi suggeritagli dal suo umore giovanile e imprudente.","['5287-1', '5287-2', '5287-3', '5287-4', '5287-5', '5287-6', '5287-7', '5287-8', '5287-9', '5287-10', '5287-11', '5287-12', '5287-13']",5474,"['CCONJ', 'PUNCT', 'VERB', 'DET', 'NOUN', 'VERB', 'PRON', 'ADP', 'DET', 'DET', 'NOUN', 'ADJ', 'CCONJ', 'ADJ', 'PUNCT']","['oppure', ',', 'temere', 'uno', 'parafrasi', 'suggerire', 'gli', 'da', 'il', 'suo', 'umore', 'giovanile', 'e', 'imprudente', '.']","{'CCONJ': 2, 'PUNCT': 2, 'VERB': 2, 'DET': 3, 'NOUN': 2, 'PRON': 1, 'ADP': 1, 'ADJ': 2}","{'CCONJ': 0.13333333333333333, 'PUNCT': 0.13333333333333333, 'VERB': 0.13333333333333333, 'DET': 0.2, 'NOUN': 0.13333333333333333, 'PRON': 0.06666666666666667, 'ADP': 0.06666666666666667, 'ADJ': 0.13333333333333333}",DET,1.0,1.1666666666666667,15
"O qualcosa sul Paradiso che si conquista, a volte, con le pessime azioni.",Conqueror,UNLABELLED,Conqueror,13,16,476298,476371,"O qualcosa sul Paradiso che si conquista, a volte, con le pessime azioni.","['5288-1', '5288-2', '5288-3', '5288-4', '5288-5', '5288-6', '5288-7', '5288-8', '5288-9', '5288-10', '5288-11', '5288-12', '5288-13', '5288-14', '5288-15', '5288-16']",5475,"['CCONJ', 'PRON', 'ADP', 'DET', 'PROPN', 'PRON', 'PRON', 'VERB', 'PUNCT', 'ADP', 'NOUN', 'PUNCT', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT']","['o', 'qualcosa', 'su', 'il', 'Paradiso', 'che', 'si', 'conquista', ',', 'a', 'volta', ',', 'con', 'il', 'pessimo', 'azione', '.']","{'CCONJ': 1, 'PRON': 3, 'ADP': 3, 'DET': 2, 'PROPN': 1, 'VERB': 1, 'PUNCT': 3, 'NOUN': 2, 'ADJ': 1}","{'CCONJ': 0.058823529411764705, 'PRON': 0.17647058823529413, 'ADP': 0.17647058823529413, 'DET': 0.11764705882352941, 'PROPN': 0.058823529411764705, 'VERB': 0.058823529411764705, 'PUNCT': 0.17647058823529413, 'NOUN': 0.11764705882352941, 'ADJ': 0.058823529411764705}",PRON,0.8823529411764706,1.8,17
"O la rinunzia a cavare una morale da fatti che obbediscono al caso, e quindi, la rinuncia a cercare una morale in tutto il giuoco umano delle probabilità.",Conqueror,UNLABELLED,Conqueror,28,31,476372,476526,"O la rinunzia a cavare una morale da fatti che obbediscono al caso, e quindi, la rinuncia a cercare una morale in tutto il giuoco umano delle probabilità.","['5289-1', '5289-2', '5289-3', '5289-4', '5289-5', '5289-6', '5289-7', '5289-8', '5289-9', '5289-10', '5289-11', '5289-12', '5289-13', '5289-14', '5289-15', '5289-16', '5289-17', '5289-18', '5289-19', '5289-20', '5289-21', '5289-22', '5289-23', '5289-24', '5289-25', '5289-26', '5289-27', '5289-28', '5289-29', '5289-30', '5289-31']",5476,"['CCONJ', 'PRON', 'NOUN', 'ADP', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'CCONJ', 'ADV', 'PUNCT', 'DET', 'NOUN', 'ADP', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'DET', 'NOUN', 'ADJ', 'ADP', 'DET', 'NOUN', 'PUNCT']","['o', 'la', 'rinunzia', 'a', 'cavare', 'uno', 'morale', 'da', 'fatto', 'che', 'obbedire', 'a', 'il', 'caso', ',', 'e', 'quindi', ',', 'il', 'rinuncia', 'a', 'cercare', 'uno', 'morale', 'in', 'tutto', 'il', 'giuoco', 'umano', 'di', 'il', 'probabilità', '.']","{'CCONJ': 2, 'PRON': 2, 'NOUN': 8, 'ADP': 6, 'VERB': 3, 'DET': 7, 'PUNCT': 3, 'ADV': 1, 'ADJ': 1}","{'CCONJ': 0.06060606060606061, 'PRON': 0.06060606060606061, 'NOUN': 0.24242424242424243, 'ADP': 0.18181818181818182, 'VERB': 0.09090909090909091, 'DET': 0.21212121212121213, 'PUNCT': 0.09090909090909091, 'ADV': 0.030303030303030304, 'ADJ': 0.030303030303030304}",NOUN,0.7575757575757576,1.3076923076923077,33
Forse pensava.,Conqueror,UNLABELLED,Conqueror,2,3,476722,476736,Forse pensava.,"['5292-1', '5292-2', '5292-3']",5479,"['ADV', 'VERB', 'PUNCT']","['forse', 'pensare', '.']","{'ADV': 1, 'VERB': 1, 'PUNCT': 1}","{'ADV': 0.3333333333333333, 'VERB': 0.3333333333333333, 'PUNCT': 0.3333333333333333}",ADV,1.0,0.0,3
O trovava la mia storia poco convincente e rimpiangeva le ore rubate al sonno,Conqueror,UNLABELLED,Conqueror,14,14,476737,476814,O trovava la mia storia poco convincente e rimpiangeva le ore rubate al sonno.,"['5293-1', '5293-2', '5293-3', '5293-4', '5293-5', '5293-6', '5293-7', '5293-8', '5293-9', '5293-10', '5293-11', '5293-12', '5293-13', '5293-14']",5480,"['CCONJ', 'VERB', 'DET', 'DET', 'NOUN', 'ADV', 'ADJ', 'CCONJ', 'VERB', 'DET', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN']","['o', 'trovare', 'il', 'mio', 'storia', 'poco', 'convincente', 'e', 'rimpiangere', 'il', 'ora', 'rubare', 'a', 'il', 'sonno']","{'CCONJ': 2, 'VERB': 3, 'DET': 4, 'NOUN': 3, 'ADV': 1, 'ADJ': 1, 'ADP': 1}","{'CCONJ': 0.13333333333333333, 'VERB': 0.2, 'DET': 0.26666666666666666, 'NOUN': 0.2, 'ADV': 0.06666666666666667, 'ADJ': 0.06666666666666667, 'ADP': 0.06666666666666667}",DET,0.8666666666666667,0.875,15
A meno che non ascoltasse le voci dei soldati che ancora cantavano di gioia per quell ’ ultima notte da trascorrere sul ciglio della valle.,Conqueror,UNLABELLED,Conqueror,24,26,476816,476953,A meno che non ascoltasse le voci dei soldati che ancora cantavano di gioia per quell’ultima notte da trascorrere sul ciglio della valle.,"['5294-1', '5294-2', '5294-3', '5294-4', '5294-5', '5294-6', '5294-7', '5294-8', '5294-9', '5294-10', '5294-11', '5294-12', '5294-13', '5294-14', '5294-15', '5294-16', '5294-17', '5294-18', '5294-19', '5294-20', '5294-21', '5294-22', '5294-23', '5294-24', '5294-25', '5294-26']",5482,"['ADP', 'ADV', 'SCONJ', 'ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PRON', 'ADV', 'VERB', 'ADP', 'NOUN', 'ADP', 'DET', 'PUNCT', 'ADJ', 'NOUN', 'ADP', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']","['a', 'meno', 'che', 'non', 'ascoltare', 'il', 'voce', 'di', 'il', 'soldato', 'che', 'ancora', 'cantare', 'di', 'gioia', 'per', 'quello', '’', 'ultimo', 'notte', 'da', 'trascorrere', 'su', 'il', 'ciglio', 'di', 'il', 'valle', '.']","{'ADP': 7, 'ADV': 3, 'SCONJ': 1, 'VERB': 3, 'DET': 5, 'NOUN': 6, 'PRON': 1, 'PUNCT': 2, 'ADJ': 1}","{'ADP': 0.2413793103448276, 'ADV': 0.10344827586206896, 'SCONJ': 0.034482758620689655, 'VERB': 0.10344827586206896, 'DET': 0.1724137931034483, 'NOUN': 0.20689655172413793, 'PRON': 0.034482758620689655, 'PUNCT': 0.06896551724137931, 'ADJ': 0.034482758620689655}",ADP,0.7931034482758621,1.0769230769230769,29
"I soldati non smettevano di cantare, aspettavano l ’ alba, per convincersi che non v ’ erano contrordini sul sorgere del sole.",Conqueror,UNLABELLED,Conqueror,20,25,479112,479234,"I soldati non smettevano di cantare, aspettavano l’alba, per convincersi che non v’erano contrordini sul sorgere del sole.","['5327-1', '5327-2', '5327-3', '5327-4', '5327-5', '5327-6', '5327-7', '5327-8', '5327-9', '5327-10', '5327-11', '5327-12', '5327-13', '5327-14', '5327-15', '5327-16', '5327-17', '5327-18', '5327-19', '5327-20', '5327-21', '5327-22', '5327-23', '5327-24', '5327-25']",5515,"['DET', 'NOUN', 'ADV', 'VERB', 'ADP', 'VERB', 'PUNCT', 'VERB', 'DET', 'PUNCT', 'NOUN', 'PUNCT', 'ADP', 'VERB', 'PRON', 'SCONJ', 'ADV', 'INTJ', 'PUNCT', 'AUX', 'NOUN', 'ADP', 'DET', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT']","['il', 'soldato', 'non', 'smettere', 'di', 'cantare', ',', 'aspettare', 'lo', '’', 'alba', ',', 'per', 'convincere', 'si', 'che', 'non', 'v', '’', 'essere', 'contrordine', 'su', 'il', 'sorgere', 'di', 'il', 'sole', '.']","{'DET': 4, 'NOUN': 4, 'ADV': 2, 'VERB': 5, 'ADP': 4, 'PUNCT': 5, 'PRON': 1, 'SCONJ': 1, 'INTJ': 1, 'AUX': 1}","{'DET': 0.14285714285714285, 'NOUN': 0.14285714285714285, 'ADV': 0.07142857142857142, 'VERB': 0.17857142857142858, 'ADP': 0.14285714285714285, 'PUNCT': 0.17857142857142858, 'PRON': 0.03571428571428571, 'SCONJ': 0.03571428571428571, 'INTJ': 0.03571428571428571, 'AUX': 0.03571428571428571}",VERB,0.7857142857142857,0.9166666666666666,28
Ancora quattro giorni e poi il fremere delle macchine del piroscafo li avrebbe rassicurati del tutto.,Conqueror,UNLABELLED,Conqueror,16,17,479235,479336,Ancora quattro giorni e poi il fremere delle macchine del piroscafo li avrebbe rassicurati del tutto.,"['5328-1', '5328-2', '5328-3', '5328-4', '5328-5', '5328-6', '5328-7', '5328-8', '5328-9', '5328-10', '5328-11', '5328-12', '5328-13', '5328-14', '5328-15', '5328-16', '5328-17']",5516,"['ADV', 'NUM', 'NOUN', 'CCONJ', 'ADV', 'DET', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PRON', 'AUX', 'VERB', 'ADP', 'DET', 'PRON', 'PUNCT']","['ancora', 'quattro', 'giorno', 'e', 'poi', 'il', 'fremere', 'di', 'il', 'macchina', 'di', 'il', 'piroscafo', 'li', 'avere', 'rassicurare', 'di', 'il', 'tutto', '.']","{'ADV': 2, 'NUM': 1, 'NOUN': 3, 'CCONJ': 1, 'DET': 4, 'VERB': 2, 'ADP': 3, 'PRON': 2, 'AUX': 1, 'PUNCT': 1}","{'ADV': 0.1, 'NUM': 0.05, 'NOUN': 0.15, 'CCONJ': 0.05, 'DET': 0.2, 'VERB': 0.1, 'ADP': 0.15, 'PRON': 0.1, 'AUX': 0.05, 'PUNCT': 0.05}",DET,0.75,1.5714285714285714,20
Non avrebbero trovato nemmeno la forza di salutare la folla della banchina.,Conqueror,UNLABELLED,Conqueror,12,13,479337,479412,Non avrebbero trovato nemmeno la forza di salutare la folla della banchina.,"['5329-1', '5329-2', '5329-3', '5329-4', '5329-5', '5329-6', '5329-7', '5329-8', '5329-9', '5329-10', '5329-11', '5329-12', '5329-13']",5517,"['ADV', 'AUX', 'VERB', 'ADV', 'DET', 'NOUN', 'ADP', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']","['non', 'avere', 'trovare', 'nemmeno', 'il', 'forza', 'di', 'salutare', 'il', 'folla', 'di', 'il', 'banchina', '.']","{'ADV': 2, 'AUX': 1, 'VERB': 2, 'DET': 3, 'NOUN': 3, 'ADP': 2, 'PUNCT': 1}","{'ADV': 0.14285714285714285, 'AUX': 0.07142857142857142, 'VERB': 0.14285714285714285, 'DET': 0.21428571428571427, 'NOUN': 0.21428571428571427, 'ADP': 0.14285714285714285, 'PUNCT': 0.07142857142857142}",DET,0.7857142857142857,0.8571428571428571,14
"Quel misantropo voleva invitarmi ad accettare la mia condizione di « intoccabile », ma non impormi quella di imputato.",Conqueror,UNLABELLED,Conqueror,17,21,479970,480086,"Quel misantropo voleva invitarmi ad accettare la mia condizione di «intoccabile», ma non impormi quella di imputato.","['5337-1', '5337-2', '5337-3', '5337-4', '5337-5', '5337-6', '5337-7', '5337-8', '5337-9', '5337-10', '5337-11', '5337-12', '5337-13', '5337-14', '5337-15', '5337-16', '5337-17', '5337-18', '5337-19', '5337-20', '5337-21']",5525,"['DET', 'NOUN', 'AUX', 'VERB', 'PRON', 'ADP', 'VERB', 'DET', 'DET', 'NOUN', 'ADP', 'PUNCT', 'ADJ', 'PUNCT', 'PUNCT', 'CCONJ', 'ADV', 'VERB', 'PRON', 'ADP', 'NOUN', 'PUNCT']","['quello', 'misantropo', 'volere', 'invitare', 'mi', 'a', 'accettare', 'il', 'mio', 'condizione', 'di', '«', 'intoccabile', '»', ',', 'ma', 'non', 'impormare', 'quello', 'di', 'imputato', '.']","{'DET': 3, 'NOUN': 3, 'AUX': 1, 'VERB': 3, 'PRON': 2, 'ADP': 3, 'PUNCT': 4, 'ADJ': 1, 'CCONJ': 1, 'ADV': 1}","{'DET': 0.13636363636363635, 'NOUN': 0.13636363636363635, 'AUX': 0.045454545454545456, 'VERB': 0.13636363636363635, 'PRON': 0.09090909090909091, 'ADP': 0.13636363636363635, 'PUNCT': 0.18181818181818182, 'ADJ': 0.045454545454545456, 'CCONJ': 0.045454545454545456, 'ADV': 0.045454545454545456}",PUNCT,0.9090909090909091,1.25,22
"Forse pensava che era già sufficiente la condanna scritta sulla mia mano (fasciata con troppa cura), per aggiungerne altre nei registri di un tribunale.",Conqueror,UNLABELLED,Conqueror,24,28,480087,480239,"Forse pensava che era già sufficiente la condanna scritta sulla mia mano (fasciata con troppa cura), per aggiungerne altre nei registri di un tribunale.","['5338-1', '5338-2', '5338-3', '5338-4', '5338-5', '5338-6', '5338-7', '5338-8', '5338-9', '5338-10', '5338-11', '5338-12', '5338-13', '5338-14', '5338-15', '5338-16', '5338-17', '5338-18', '5338-19', '5338-20', '5338-21', '5338-22', '5338-23', '5338-24', '5338-25', '5338-26', '5338-27', '5338-28']",5526,"['ADV', 'VERB', 'SCONJ', 'AUX', 'ADV', 'ADJ', 'DET', 'NOUN', 'VERB', 'ADP', 'DET', 'DET', 'NOUN', 'PUNCT', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PUNCT', 'ADP', 'VERB', 'PRON', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']","['forse', 'pensare', 'che', 'essere', 'già', 'sufficiente', 'il', 'condanna', 'scrivere', 'su', 'il', 'mio', 'mano', '(', 'fasciare', 'con', 'troppo', 'cura', ')', ',', 'per', 'aggiungere', 'altro', 'in', 'il', 'registro', 'di', 'uno', 'tribunale', '.']","{'ADV': 2, 'VERB': 4, 'SCONJ': 1, 'AUX': 1, 'ADJ': 1, 'DET': 6, 'NOUN': 5, 'ADP': 5, 'PUNCT': 4, 'PRON': 1}","{'ADV': 0.06666666666666667, 'VERB': 0.13333333333333333, 'SCONJ': 0.03333333333333333, 'AUX': 0.03333333333333333, 'ADJ': 0.03333333333333333, 'DET': 0.2, 'NOUN': 0.16666666666666666, 'ADP': 0.16666666666666666, 'PUNCT': 0.13333333333333333, 'PRON': 0.03333333333333333}",DET,0.9333333333333333,1.1666666666666667,30
(Pensavo che il sottotenente aveva un ’ inguaribile tendenza alle complicazioni.),Conqueror,UNLABELLED,Conqueror,10,14,481338,481417,(Pensavo che il sottotenente aveva un’inguaribile tendenza alle complicazioni.),"['5352-1', '5352-2', '5352-3', '5352-4', '5352-5', '5352-6', '5352-7', '5352-8', '5352-9', '5352-10', '5352-11', '5352-12', '5352-13', '5352-14']",5540,"['PUNCT', 'VERB', 'SCONJ', 'DET', 'NOUN', 'VERB', 'DET', 'PUNCT', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PUNCT']","['(', 'pensare', 'che', 'il', 'sottotenente', 'avere', 'uno', '’', 'inguaribile', 'tendenza', 'a', 'il', 'complicazione', '.', ')']","{'PUNCT': 4, 'VERB': 2, 'SCONJ': 1, 'DET': 3, 'NOUN': 3, 'ADJ': 1, 'ADP': 1}","{'PUNCT': 0.26666666666666666, 'VERB': 0.13333333333333333, 'SCONJ': 0.06666666666666667, 'DET': 0.2, 'NOUN': 0.2, 'ADJ': 0.06666666666666667, 'ADP': 0.06666666666666667}",PUNCT,0.9333333333333333,0.8333333333333334,15
"« Ebbene, » continuò « gli operai del cantiere, sempre in cerca di un pretesto per divertirsi, fecero credere al giovane che la donna era realmente al cantiere, chiusa in una tenda.",Conqueror,UNLABELLED,Conqueror,29,37,481421,481599,"«Ebbene,» continuò «gli operai del cantiere, sempre in cerca di un pretesto per divertirsi, fecero credere al giovane che la donna era realmente al cantiere, chiusa in una tenda.","['5353-1', '5353-2', '5353-3', '5353-4', '5353-5', '5353-6', '5353-7', '5353-8', '5353-9', '5353-10', '5353-11', '5353-12', '5353-13', '5353-14', '5353-15', '5353-16', '5353-17', '5353-18', '5353-19', '5353-20', '5353-21', '5353-22', '5353-23', '5353-24', '5353-25', '5353-26', '5353-27', '5353-28', '5353-29', '5353-30', '5353-31', '5353-32', '5353-33', '5353-34', '5353-35', '5353-36', '5353-37']",5541,"['PUNCT', 'ADV', 'PUNCT', 'PUNCT', 'VERB', 'PUNCT', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'ADV', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'VERB', 'PRON', 'PUNCT', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'SCONJ', 'DET', 'NOUN', 'AUX', 'ADV', 'ADP', 'DET', 'NOUN', 'PUNCT', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT']","['«', 'ebbene', ',', '»', 'continuare', '«', 'il', 'operaio', 'di', 'il', 'cantiere', ',', 'sempre', 'in', 'cerca', 'di', 'uno', 'pretesto', 'per', 'divertire', 'si', ',', 'fare', 'credere', 'a', 'il', 'giovane', 'che', 'il', 'donna', 'essere', 'realmente', 'a', 'il', 'cantiere', ',', 'chiudere', 'in', 'uno', 'tenda', '.']","{'PUNCT': 8, 'ADV': 3, 'VERB': 5, 'DET': 7, 'NOUN': 8, 'ADP': 7, 'PRON': 1, 'SCONJ': 1, 'AUX': 1}","{'PUNCT': 0.1951219512195122, 'ADV': 0.07317073170731707, 'VERB': 0.12195121951219512, 'DET': 0.17073170731707318, 'NOUN': 0.1951219512195122, 'ADP': 0.17073170731707318, 'PRON': 0.024390243902439025, 'SCONJ': 0.024390243902439025, 'AUX': 0.024390243902439025}",PUNCT,0.6829268292682927,1.0625,41
"Ne seguì che il giovane, frenando la gelosia (che costoro evitano perché danno alle cose il loro giusto valore), attese sino al tramonto, e forse lo scherzo gli parve eccessivo.",Indigenous,UNLABELLED,Indigenous,30,36,481647,481824,"Ne seguì che il giovane, frenando la gelosia (che costoro evitano perché danno alle cose il loro giusto valore), attese sino al tramonto, e forse lo scherzo gli parve eccessivo.","['5356-1', '5356-2', '5356-3', '5356-4', '5356-5', '5356-6', '5356-7', '5356-8', '5356-9', '5356-10', '5356-11', '5356-12', '5356-13', '5356-14', '5356-15', '5356-16', '5356-17', '5356-18', '5356-19', '5356-20', '5356-21', '5356-22', '5356-23', '5356-24', '5356-25', '5356-26', '5356-27', '5356-28', '5356-29', '5356-30', '5356-31', '5356-32', '5356-33', '5356-34', '5356-35', '5356-36']",5544,"['PRON', 'VERB', 'SCONJ', 'DET', 'NOUN', 'PUNCT', 'VERB', 'DET', 'NOUN', 'PUNCT', 'PRON', 'PRON', 'VERB', 'SCONJ', 'VERB', 'ADP', 'DET', 'NOUN', 'DET', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'PUNCT', 'VERB', 'ADV', 'ADP', 'DET', 'NOUN', 'PUNCT', 'CCONJ', 'ADV', 'DET', 'NOUN', 'PRON', 'VERB', 'ADJ', 'PUNCT']","['ne', 'seguire', 'che', 'il', 'giovane', ',', 'frenare', 'il', 'gelosia', '(', 'che', 'costoro', 'evitare', 'perché', 'dare', 'a', 'il', 'cosa', 'il', 'loro', 'giusto', 'valore', ')', ',', 'attesa', 'sino', 'a', 'il', 'tramonto', ',', 'e', 'forse', 'il', 'scherzo', 'gli', 'parere', 'eccessivo', '.']","{'PRON': 4, 'VERB': 6, 'SCONJ': 2, 'DET': 7, 'NOUN': 6, 'PUNCT': 6, 'ADP': 2, 'ADJ': 2, 'ADV': 2, 'CCONJ': 1}","{'PRON': 0.10526315789473684, 'VERB': 0.15789473684210525, 'SCONJ': 0.05263157894736842, 'DET': 0.18421052631578946, 'NOUN': 0.15789473684210525, 'PUNCT': 0.15789473684210525, 'ADP': 0.05263157894736842, 'ADJ': 0.05263157894736842, 'ADV': 0.05263157894736842, 'CCONJ': 0.02631578947368421}",DET,0.7631578947368421,1.0,38
"E, il giorno dopo, disgraziatamente, passarono gli zaptié, più preoccupati di offrire un esempio, che di aprire una inchiesta.",Conqueror,UNLABELLED,Conqueror,19,25,482382,482508,"E, il giorno dopo, disgraziatamente, passarono gli zaptié, più preoccupati di offrire un esempio, che di aprire una inchiesta.","['5366-1', '5366-2', '5366-3', '5366-4', '5366-5', '5366-6', '5366-7', '5366-8', '5366-9', '5366-10', '5366-11', '5366-12', '5366-13', '5366-14', '5366-15', '5366-16', '5366-17', '5366-18', '5366-19', '5366-20', '5366-21', '5366-22', '5366-23', '5366-24', '5366-25']",5554,"['CCONJ', 'PUNCT', 'DET', 'NOUN', 'ADV', 'PUNCT', 'ADV', 'PUNCT', 'VERB', 'DET', 'NOUN', 'PUNCT', 'ADV', 'ADJ', 'ADP', 'VERB', 'DET', 'NOUN', 'PUNCT', 'SCONJ', 'ADP', 'VERB', 'DET', 'NOUN', 'PUNCT']","['e', ',', 'il', 'giorno', 'dopo', ',', 'disgraziatamente', ',', 'passare', 'il', 'zaptié', ',', 'più', 'preoccupato', 'di', 'offrire', 'uno', 'esempio', ',', 'che', 'di', 'aprire', 'uno', 'inchiesta', '.']","{'CCONJ': 1, 'PUNCT': 6, 'DET': 4, 'NOUN': 4, 'ADV': 3, 'VERB': 3, 'ADJ': 1, 'ADP': 2, 'SCONJ': 1}","{'CCONJ': 0.04, 'PUNCT': 0.24, 'DET': 0.16, 'NOUN': 0.16, 'ADV': 0.12, 'VERB': 0.12, 'ADJ': 0.04, 'ADP': 0.08, 'SCONJ': 0.04}",PUNCT,0.72,0.7272727272727273,25
"Dirimpetto, oltre il ciglio emergevano le tetre montagne della regione dove, a distanza di cento e più chilometri l ’ uno dall ’ altro, piccoli conventi ospitano persone che vanno là a cercare soltanto la solitudine.",Description,Landscape,Description_Landscape,34,40,484488,484700,"Dirimpetto, oltre il ciglio emergevano le tetre montagne della regione dove, a distanza di cento e più chilometri l’uno dall’altro, piccoli conventi ospitano persone che vanno là a cercare soltanto la solitudine.","['5401-1', '5401-2', '5401-3', '5401-4', '5401-5', '5401-6', '5401-7', '5401-8', '5401-9', '5401-10', '5401-11', '5401-12', '5401-13', '5401-14', '5401-15', '5401-16', '5401-17', '5401-18', '5401-19', '5401-20', '5401-21', '5401-22', '5401-23', '5401-24', '5401-25', '5401-26', '5401-27', '5401-28', '5401-29', '5401-30', '5401-31', '5401-32', '5401-33', '5401-34', '5401-35', '5401-36', '5401-37', '5401-38', '5401-39', '5401-40']",5589,"['NOUN', 'PUNCT', 'ADP', 'DET', 'NOUN', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADV', 'PUNCT', 'ADP', 'NOUN', 'ADP', 'NUM', 'CCONJ', 'ADV', 'NOUN', 'DET', 'PUNCT', 'PRON', 'ADP', 'DET', 'PRON', 'PUNCT', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'PRON', 'VERB', 'ADV', 'ADP', 'VERB', 'ADV', 'DET', 'NOUN', 'PUNCT']","['dirimpetto', ',', 'oltre', 'il', 'ciglio', 'emergere', 'il', 'tetro', 'montagna', 'di', 'il', 'regione', 'dove', ',', 'a', 'distanza', 'di', 'cento', 'e', 'più', 'chilometro', 'lo', '’', 'uno', 'dall', '’', 'altro', ',', 'piccolo', 'convento', 'ospitare', 'persona', 'che', 'andare', 'là', 'a', 'cercare', 'soltanto', 'il', 'solitudine', '.']","{'NOUN': 9, 'PUNCT': 5, 'ADP': 6, 'DET': 6, 'VERB': 4, 'ADJ': 2, 'ADV': 4, 'NUM': 1, 'CCONJ': 1, 'PRON': 3}","{'NOUN': 0.21951219512195122, 'PUNCT': 0.12195121951219512, 'ADP': 0.14634146341463414, 'DET': 0.14634146341463414, 'VERB': 0.0975609756097561, 'ADJ': 0.04878048780487805, 'ADV': 0.0975609756097561, 'NUM': 0.024390243902439025, 'CCONJ': 0.024390243902439025, 'PRON': 0.07317073170731707}",NOUN,0.8048780487804879,0.8421052631578947,41
